"year"|"conflictid_new"|"actor"|"conflict_type"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"theta_static"|"theta_sd_static"|"theta_upper_static"|"theta_low_static"|"theta_dynamic"|"theta_sd_dynamic"|"theta_upper_dynamic"|"theta_low_dynamic"|"max_prev"|"lag_ai_prev"|"lag_hrw_prev"|"lag_state_prev"|"lag_max_prev"|"lag_theta_static"|"lag_theta_sd_static"|"lag_theta_dynamic"|"lag_theta_sd_dynamic"
1990|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.374991712635067|0.786284053316175|1.00803611436777|-1.99440239455421|-0.244206111881325|0.828945166994997|1.22650857026953|-1.98960771969853|0|NA|NA|NA|NA|NA|NA|NA|NA
1995|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.413435943099698|0.764015282365579|0.934500046677572|-2.05180906683802|-0.279201745990826|0.82517606132257|1.17426873747873|-2.04062895371881|0|1|0|0|1|0.902764298172305|0.472988798122387|0.96588641239631|0.518355377725523
1996|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.421837396744063|0.797874244054865|0.95076609170908|-2.13724941499346|-0.0342079570750882|0.804728436631972|1.31746426708194|-1.80163561615771|0|0|0|0|0|-0.413435943099698|0.764015282365579|-0.279201745990826|0.82517606132257
2007|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.410816668603101|0.770624545650318|0.913475076377611|-2.0182106381483|-0.278018897932041|0.801029564574995|1.09417724588837|-1.99375472139166|0|NA|NA|NA|NA|NA|NA|NA|NA
2008|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.419339448493169|0.786172408518879|0.939212895085191|-2.14329098588206|-0.023116283284346|0.775650135775198|1.28346513581826|-1.72964349140891|0|0|0|0|0|-0.410816668603101|0.770624545650318|-0.278018897932041|0.801029564574995
2009|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.418598863358211|0.782182958332179|0.948838278007818|-2.08713558279472|0.0597464624974355|0.757388745936431|1.33503771268046|-1.6186273061371|0|0|0|0|0|-0.419339448493169|0.786172408518879|-0.023116283284346|0.775650135775198
2010|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.411665966092953|0.781308012080625|0.932876113025555|-2.09525049499466|0.0973375488887081|0.764033700000981|1.37658783837768|-1.55152102646022|0|0|0|0|0|-0.418598863358211|0.782182958332179|0.0597464624974355|0.757388745936431
2011|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.419918656849128|0.77776715243264|0.931889254763099|-2.07264159681646|0.17851584446251|0.721456529223041|1.38985711585576|-1.44481443259368|0|0|0|0|0|-0.411665966092953|0.781308012080625|0.0973375488887081|0.764033700000981
2012|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.399185288949239|0.76641982379955|0.948523012935917|-2.06399596856095|0.0901455111272554|0.748162802241536|1.34935337291499|-1.54747017046929|0|0|0|0|0|-0.419918656849128|0.77776715243264|0.17851584446251|0.721456529223041
2013|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.370800558667329|0.830089743187747|1.05667789511049|-2.17799598087725|0.0822844008824206|0.80545963433009|1.47878850890922|-1.60491398889346|0|0|0|0|0|-0.399185288949239|0.76641982379955|0.0901455111272554|0.748162802241536
2014|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.423196253063456|0.80535702120251|0.937661592816198|-2.07932436685024|0.211001166794244|0.725219080858909|1.40773009828002|-1.33810573552457|0|0|0|0|0|-0.370800558667329|0.830089743187747|0.0822844008824206|0.80545963433009
2015|404|"Government"|"intra"|"Pakistan"|0|0|0|1|-0.411821900985578|0.770148861675297|0.899142005182883|-2.06388075713302|0.168381037644049|0.743756957518048|1.42689819751647|-1.42123387824133|0|0|0|0|0|-0.423196253063456|0.80535702120251|0.211001166794244|0.725219080858909
1990|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.363355336214203|0.804494725976126|1.01579096209066|-2.07670366730352|-0.24324999898534|0.849996896952064|1.2574557335988|-2.00121460966848|0|NA|NA|NA|NA|NA|NA|NA|NA
1995|404|"Rebels"|"intra"|"Pakistan"|0|0|1|3|0.515985675915596|0.540128995088417|1.45151993132134|-0.655356055996968|0.80286965247143|0.560089268586633|1.74881499210744|-0.446110018924728|1|0|0|0|0|-0.325374517885693|0.834311558299462|-0.262632483094938|0.829533508384526
1996|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.40982098088253|0.763409020737978|0.884892596810498|-2.03678198958062|-0.03473911687348|0.767749292554708|1.24969230762424|-1.69272530329747|0|0|0|1|1|0.515985675915596|0.540128995088417|0.80286965247143|0.560089268586633
2007|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.410821318067247|0.793573977262485|0.93461489234918|-2.14049577139099|-0.29297489054832|0.819200064301134|1.12143864366095|-2.01827560487063|0|NA|NA|NA|NA|NA|NA|NA|NA
2008|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.414248360401884|0.798720140894327|0.948765834069311|-2.14377785176564|-0.0265444082137557|0.762782969677784|1.27735839891188|-1.66423406753929|0|0|0|0|0|-0.410821318067247|0.793573977262485|-0.29297489054832|0.819200064301134
2009|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.397459421877758|0.760936805766837|0.890960304616479|-2.05196793953213|0.0549731024945463|0.762691539093803|1.35447595990209|-1.60131168995688|0|0|0|0|0|-0.414248360401884|0.798720140894327|-0.0265444082137557|0.762782969677784
2010|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.424029919747821|0.781988230029367|0.947168688927392|-2.10128909917304|0.097008460746433|0.74011925513434|1.35554994086646|-1.47097230206235|0|0|0|0|0|-0.397459421877758|0.760936805766837|0.0549731024945463|0.762691539093803
2011|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.415009433659041|0.777454233190654|0.941196145782764|-2.05660458409217|0.186726319898659|0.717625919913589|1.3546627531441|-1.41924087667444|0|0|0|0|0|-0.424029919747821|0.781988230029367|0.097008460746433|0.74011925513434
2012|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.407431483435585|0.793567839643893|0.966551039362439|-2.14886541634225|0.112905009006928|0.733955544920552|1.3501732633872|-1.52285265445433|0|0|0|0|0|-0.415009433659041|0.777454233190654|0.186726319898659|0.717625919913589
2013|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.357156549578255|0.82010844514573|1.07496677271225|-2.09536842732732|0.106965174054328|0.783671456395244|1.48996399655675|-1.61683471199911|0|0|0|0|0|-0.407431483435585|0.793567839643893|0.112905009006928|0.733955544920552
2014|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.404901442572209|0.758488350780892|0.938059637610605|-2.01747895845114|0.208396192725289|0.715616734897687|1.42666621743936|-1.3879633384713|0|0|0|0|0|-0.357156549578255|0.82010844514573|0.106965174054328|0.783671456395244
2015|404|"Rebels"|"intra"|"Pakistan"|0|0|0|3|-0.415432578424175|0.775227957704028|0.937772198108116|-2.07576295971007|0.17044475582902|0.726870506392147|1.39822302076505|-1.38445469205029|0|0|0|0|0|-0.404901442572209|0.758488350780892|0.208396192725289|0.715616734897687
1996|405|"Cameroon"|"inter"|"Cameroon"|0|0|0|1|-0.412597715132274|0.782275792814822|0.906401559454786|-2.0869524962179|-0.288604883023336|0.836705996660478|1.17314061638341|-2.01321323979322|0|NA|NA|NA|NA|NA|NA|NA|NA
1996|405|"Nigeria"|"inter"|"Cameroon"|0|0|0|1|-0.399966891183184|0.775652677840063|0.943945474433414|-2.05928906727856|-0.310335644380343|0.865095711813597|1.15685780595908|-2.13391609072519|0|NA|NA|NA|NA|NA|NA|NA|NA
1995|406|"Government"|"intra"|"Niger"|0|0|0|1|-0.373673624069789|0.806698696244412|1.06022296032065|-2.05222671018161|-0.271130975910805|0.893704556236607|1.29879752114347|-2.13082451737116|0|NA|NA|NA|NA|NA|NA|NA|NA
1995|406|"Rebels"|"intra"|"Niger"|0|0|0|3|-0.391320587247389|0.806547792696606|1.02817510739926|-2.05972359409215|-0.257994473520424|0.814027988892335|1.20149001583524|-1.92963096543195|0|NA|NA|NA|NA|NA|NA|NA|NA
1997|407|"Government"|"intra"|"Comoros"|0|0|0|1|-0.375934949482464|0.799135309910131|1.02289277563567|-2.03211257519819|-0.251666220950549|0.870324661669481|1.22853389977321|-2.07021281532958|0|NA|NA|NA|NA|NA|NA|NA|NA
1997|407|"Rebels"|"intra"|"Comoros"|0|0|0|3|-0.373109680246684|0.803028998860091|1.03679532862434|-2.07616377058121|-0.232747469799248|0.831613761831121|1.2401603208075|-1.96980523545311|0|NA|NA|NA|NA|NA|NA|NA|NA
1993|408|"Government"|"intra"|"Congo, Rep."|0|0|1|1|0.532330071840139|0.51262215785117|1.43348415583189|-0.601950229377702|0.819888880999418|0.554987260577481|1.75973248592285|-0.408162642792635|1|NA|NA|NA|NA|NA|NA|NA|NA
1997|408|"Government"|"intra"|"Congo, Rep."|1|0|0|1|0.647880446378874|0.51831911532388|1.53699011656013|-0.48869994523312|0.916663844721653|0.549054770498549|1.88321123698367|-0.303486729914534|1|0|0|0|0|-0.319397584963251|0.810753215016966|-0.174640938518332|0.819975506508777
1998|408|"Government"|"intra"|"Congo, Rep."|2|0|1|1|1.27406010243775|0.42661635895119|2.07576714702435|0.384973245173396|1.60020116615298|0.454493369938788|2.44908559019298|0.652020767912715|2|1|0|0|1|0.647880446378874|0.51831911532388|0.916663844721653|0.549054770498549
1999|408|"Government"|"intra"|"Congo, Rep."|0|0|3|1|0.747672081725136|0.594950835355071|1.80625080959812|-0.539694112391879|1.17486699314356|0.580794969950382|2.22414346691608|-0.0840892231463332|3|2|0|1|2|1.27406010243775|0.42661635895119|1.60020116615298|0.454493369938788
2002|408|"Government"|"intra"|"Congo, Rep."|2|0|1|1|1.26622327192692|0.448431604500249|2.11955776517582|0.328579942466024|1.55679055663577|0.438777970075159|2.3788725294458|0.621889274583466|2|1|0|1|1|1.31611789891169|0.380149662894692|1.47635021655281|0.379241905681148
1993|408|"Rebels"|"intra"|"Congo, Rep."|0|0|0|3|-0.409193291793565|0.770083253391639|0.939446137344596|-2.06768167648314|-0.293627702489084|0.831586391588587|1.14893180558706|-2.04110038971546|0|NA|NA|NA|NA|NA|NA|NA|NA
1997|408|"Rebels"|"intra"|"Congo, Rep."|1|0|0|3|0.660298089033403|0.493827611252233|1.52532129609902|-0.442835881923363|0.917470021879676|0.539990627955628|1.84074246812218|-0.28804623260034|1|NA|NA|NA|NA|NA|NA|NA|NA
1998|408|"Rebels"|"intra"|"Congo, Rep."|0|0|0|3|-0.41786328646807|0.790558534569254|0.94307923965821|-2.1057559047508|-0.0349214057533572|0.766623269539993|1.27747469202843|-1.71635624478065|0|1|0|0|1|0.660298089033403|0.493827611252233|0.917470021879676|0.539990627955628
1999|408|"Rebels"|"intra"|"Congo, Rep."|0|0|0|3|-0.404799936870793|0.758525313855887|0.904855645524364|-2.0831738708334|0.0673813465284999|0.743381143393012|1.35650312332011|-1.55248089634869|0|0|0|0|0|-0.41786328646807|0.790558534569254|-0.0349214057533572|0.766623269539993
2002|408|"Rebels"|"intra"|"Congo, Rep."|0|0|0|3|-0.413659730479156|0.780875243944696|0.908844230487314|-2.14387676160496|-0.299758452984081|0.849384908865387|1.16130045621914|-2.06533280943189|0|0|0|0|0|-0.306143944130368|0.815544297304274|-0.25334045972071|0.833217968067818
1998|409|"Eritrea"|"inter"|"Ethiopia"|1|0|1|1|1.27325254455459|0.445952322583205|2.10688469625716|0.353837084754113|1.55748090208051|0.44796760883044|2.38138110831632|0.647074102610398|1|NA|NA|NA|NA|NA|NA|NA|NA
1999|409|"Eritrea"|"inter"|"Ethiopia"|0|0|0|1|-0.392338858476423|0.807847313885222|1.05726105484897|-2.14449903490522|-0.00492636476176189|0.807964260553546|1.41231136436705|-1.74948950491351|0|1|0|1|1|1.27325254455459|0.445952322583205|1.55748090208051|0.44796760883044
2000|409|"Eritrea"|"inter"|"Ethiopia"|0|0|1|1|0.515822558914499|0.547191012090695|1.4667570886214|-0.699224556731017|0.954121453949814|0.489826296400429|1.83037303796734|-0.127390163230665|1|0|0|0|0|-0.392338858476423|0.807847313885222|-0.00492636476176189|0.807964260553546
1998|409|"Ethiopia"|"inter"|"Ethiopia"|0|0|0|1|-0.429040618553509|0.772647855508254|0.898910274396809|-2.11914886308084|-0.269527054835442|0.819854729739338|1.13487441607071|-2.01935584007449|0|NA|NA|NA|NA|NA|NA|NA|NA
1999|409|"Ethiopia"|"inter"|"Ethiopia"|0|0|0|1|-0.423615881839587|0.806336701098113|0.924590516889973|-2.15368953791211|-0.0236103992283144|0.748703560143998|1.24526980652845|-1.68156138113288|0|0|0|0|0|-0.429040618553509|0.772647855508254|-0.269527054835442|0.819854729739338
2000|409|"Ethiopia"|"inter"|"Ethiopia"|0|0|0|1|-0.428017530664323|0.788900459380904|0.93141998597492|-2.12168663908015|0.0707252071341575|0.731873792357181|1.30979151889068|-1.45291387936244|0|0|0|0|0|-0.423615881839587|0.806336701098113|-0.0236103992283144|0.748703560143998
1998|410|"Government"|"intra"|"Guinea-Bissau"|1|0|1|1|1.26191141489581|0.43868103114794|2.09694553756893|0.365473941359271|1.56240915811282|0.449992845462809|2.42401523532612|0.66763589334327|1|NA|NA|NA|NA|NA|NA|NA|NA
1999|410|"Government"|"intra"|"Guinea-Bissau"|0|0|0|1|-0.376476253400509|0.79851667204116|1.02309818652406|-2.06532830923985|0.0163882314272095|0.783546252241285|1.39486648850949|-1.71001079891634|0|1|0|1|1|1.26191141489581|0.43868103114794|1.56240915811282|0.449992845462809
1998|410|"Rebels"|"intra"|"Guinea-Bissau"|0|0|0|3|-0.381282682966727|0.821301767879225|1.02245008017024|-2.09252541281066|-0.26171756135891|0.865863563544652|1.25316548213017|-2.11079757746767|0|NA|NA|NA|NA|NA|NA|NA|NA
1999|410|"Rebels"|"intra"|"Guinea-Bissau"|0|0|0|3|-0.350787132018039|0.802193987113662|1.04765018260927|-2.03701175854754|0.00818287583217875|0.825664177856501|1.4481680562791|-1.74282809647254|0|0|0|0|0|-0.381282682966727|0.821301767879225|-0.26171756135891|0.865863563544652
1998|411|"Government"|"intra"|"Lesotho"|0|0|0|1|-0.417224339512884|0.774123835299777|0.891163001888218|-2.06772060313126|-0.304358318259418|0.815787583432598|1.13746595335546|-2.01966247614213|0|NA|NA|NA|NA|NA|NA|NA|NA
1998|411|"Rebels"|"intra"|"Lesotho"|0|0|0|3|-0.420958570909251|0.783044094532068|0.952933376817503|-2.07878625137464|-0.291146938323428|0.827752163388969|1.1643268462333|-1.98909971964286|0|NA|NA|NA|NA|NA|NA|NA|NA
1998|412|"Government"|"intra"|"Serbia"|0|1|0|1|0.698082924389055|0.492861938489917|1.56424696535529|-0.376266596628926|0.972217673812657|0.518346381853769|1.86399303452611|-0.167197828772947|1|NA|NA|NA|NA|NA|NA|NA|NA
1999|412|"Government"|"intra"|"Serbia"|1|3|3|1|2.21160837264515|0.454863580049061|3.1035131733024|1.32182433734431|2.55468303407842|0.469518173109775|3.49524644986487|1.66162709481152|3|0|1|0|1|0.698082924389055|0.492861938489917|0.972217673812657|0.518346381853769
1998|412|"Rebels"|"intra"|"Serbia"|0|1|0|3|0.679406376380578|0.504517808257825|1.53632880012453|-0.444360829890622|0.974775408907909|0.51996920981126|1.88064134100476|-0.171409097431977|1|NA|NA|NA|NA|NA|NA|NA|NA
1999|412|"Rebels"|"intra"|"Serbia"|1|1|3|3|1.71348672215551|0.39051096222643|2.46869734969083|0.925127789223457|2.0720185951691|0.390790783591257|2.8663656360123|1.31057940371226|3|0|1|0|1|0.679406376380578|0.504517808257825|0.974775408907909|0.51996920981126
1989|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.365059726464011|0.803091664498656|1.08167867083265|-2.09265999777108|-0.264909209572754|0.871963314287448|1.27591610159601|-2.11265287451662|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.425527450010381|0.796668607179025|0.949287450126121|-2.11891756707014|-0.0333765335338631|0.757387458618236|1.23739524443791|-1.63363854709921|0|0|0|0|0|-0.365059726464011|0.803091664498656|-0.264909209572754|0.871963314287448
1991|413|"Government"|"intra"|"Ethiopia"|0|0|1|1|0.517691268740141|0.535463756861894|1.46282062775904|-0.621857527949558|0.936010272764508|0.51259596872852|1.84102061020927|-0.177147817834478|1|0|0|0|0|-0.425527450010381|0.796668607179025|-0.0333765335338631|0.757387458618236
1992|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.428504541668065|0.79826951418197|0.959360690306525|-2.16236240099515|0.0769104490083697|0.764824939731644|1.35756225946339|-1.57251563496095|0|0|0|1|1|0.517691268740141|0.535463756861894|0.936010272764508|0.51259596872852
1994|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.404759537939904|0.764182459059317|0.919681665117121|-2.02707655323047|-0.299322165000856|0.83795360250656|1.15728457745155|-2.03829021444538|0|1|NA|0|1|1.028830531402|0.501502077016657|1.07899739905527|0.520133897712306
1995|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.416401434631588|0.809851514598367|0.984491469053288|-2.19602161243279|-0.0304229884456956|0.763571102100822|1.29189778470391|-1.71046453636985|0|0|0|0|0|-0.404759537939904|0.764182459059317|-0.299322165000856|0.83795360250656
1998|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.416891039555772|0.795944556240353|0.956230030578179|-2.10870225415839|-0.277287487584158|0.812922398803514|1.15213973582825|-1.98074087789484|0|0|0|0|0|-0.314106320770788|0.806781069667197|-0.154567301938245|0.81142933921377
1999|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.418105817664259|0.795769038682287|0.950623241807187|-2.08252236215573|-0.0314531296659548|0.770507534472101|1.27748304597821|-1.72596770687858|0|0|0|0|0|-0.416891039555772|0.795944556240353|-0.277287487584158|0.812922398803514
2000|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.415974712301816|0.767231645627547|0.905920008392288|-2.05319459271896|0.0662270527018997|0.763079168071691|1.36230841569812|-1.57914176725309|0|0|0|0|0|-0.418105817664259|0.795769038682287|-0.0314531296659548|0.770507534472101
2001|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.42137195501717|0.775612811986781|0.920171370558655|-2.06910645418613|0.103991195064184|0.755281578289175|1.36987255465564|-1.55718795624977|0|0|0|0|0|-0.415974712301816|0.767231645627547|0.0662270527018997|0.763079168071691
2002|413|"Government"|"intra"|"Ethiopia"|1|0|0|1|0.666473791775139|0.51344552845651|1.56718460802866|-0.44279258156451|1.09543256559149|0.484458562271619|1.95935486712098|0.0378149270787495|1|0|0|0|0|-0.42137195501717|0.775612811986781|0.103991195064184|0.755281578289175
2003|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.381445330022847|0.817386456595832|1.08126433317035|-2.15796503138463|0.13293197672888|0.787103571516917|1.48428325557754|-1.54951550939993|0|1|0|0|1|0.666473791775139|0.51344552845651|1.09543256559149|0.484458562271619
2004|413|"Government"|"intra"|"Ethiopia"|0|1|0|1|0.688190305837253|0.508698684302859|1.59271994834425|-0.408345018946359|1.06911698379543|0.51554368385384|1.99366748576342|-0.0734964296242735|1|0|0|0|0|-0.381445330022847|0.817386456595832|0.13293197672888|0.787103571516917
2005|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.406838769939568|0.77894726802482|0.917274205701229|-2.0795956827262|0.202389062634759|0.704612354147737|1.39927141531446|-1.32183400114785|0|0|1|0|1|0.688190305837253|0.508698684302859|1.06911698379543|0.51554368385384
2006|413|"Government"|"intra"|"Ethiopia"|0|0|1|1|0.518823035275327|0.525195928386106|1.41022688128089|-0.655891450141941|1.00240824765741|0.494161035639371|1.86986381058094|-0.0849851865860031|1|0|0|0|0|-0.406838769939568|0.77894726802482|0.202389062634759|0.704612354147737
2007|413|"Government"|"intra"|"Ethiopia"|1|1|0|1|1.19168515579302|0.398588931406229|1.92875321806511|0.383602875033523|1.58383766601959|0.407555837708842|2.35897583529404|0.741077254735316|1|0|0|1|1|0.518823035275327|0.525195928386106|1.00240824765741|0.494161035639371
2008|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.424503299241154|0.783456950349751|0.918984719223689|-2.15109476759007|0.245353123530196|0.709067980695863|1.43244364488745|-1.32639659046318|0|1|1|0|1|1.19168515579302|0.398588931406229|1.58383766601959|0.407555837708842
2009|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.422110723994238|0.796344461198099|0.944674948920984|-2.23125124951746|0.177333532067357|0.74444198202849|1.40898823272661|-1.44689056330176|0|0|0|0|0|-0.424503299241154|0.783456950349751|0.245353123530196|0.709067980695863
2010|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.410442396744111|0.783201559051889|0.925699345546518|-2.12012048070484|0.109387536341307|0.74775620207082|1.37898677470385|-1.48679918592347|0|0|0|0|0|-0.422110723994238|0.796344461198099|0.177333532067357|0.74444198202849
2011|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.422012673801994|0.787269034293705|0.929370131513591|-2.07363316353307|0.109062002622841|0.739454546346959|1.36990498178089|-1.51821129333323|0|0|0|0|0|-0.410442396744111|0.783201559051889|0.109387536341307|0.74775620207082
2012|413|"Government"|"intra"|"Ethiopia"|1|0|0|1|0.653773060773503|0.506341530569824|1.53892003553917|-0.490520371791774|1.05210895247726|0.502861863765092|1.94875825687503|-0.0431502286006649|1|0|0|0|0|-0.422012673801994|0.787269034293705|0.109062002622841|0.739454546346959
2013|413|"Government"|"intra"|"Ethiopia"|0|0|0|1|-0.41026715599561|0.778741347557329|0.920640748942909|-2.0656092399082|0.0862280883364068|0.758232699730423|1.39099548482883|-1.57939104676064|0|1|0|0|1|0.653773060773503|0.506341530569824|1.05210895247726|0.502861863765092
2015|413|"Government"|"intra"|"Ethiopia"|0|1|0|1|0.691287732506861|0.50989693700469|1.58472079951852|-0.412391429847517|0.965537035282303|0.534017842639811|1.8747538581104|-0.22048393832905|1|0|0|0|0|-0.320305062592003|0.803590902560738|0.0318547704153343|0.772835385606584
1989|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.368927083703845|0.797623861350173|1.05324524632125|-2.01544344039845|-0.257930365002342|0.854676480622172|1.25723054044464|-2.02445150821219|0|NA|NA|NA|NA|NA|NA|NA|NA
1990|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.426778777793885|0.775425403415006|0.891472901152057|-2.08087765631775|-0.0274640054643554|0.765968901936799|1.28546284704066|-1.70847594341374|0|0|0|0|0|-0.368927083703845|0.797623861350173|-0.257930365002342|0.854676480622172
1991|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.410884523928188|0.760734485199987|0.867404390528553|-1.99544389589006|0.0549513672249569|0.757121968128196|1.34909261313221|-1.58460932967943|0|0|0|0|0|-0.426778777793885|0.775425403415006|-0.0274640054643554|0.765968901936799
1992|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.411321070762948|0.77557835671683|0.934931736521706|-2.05553821043979|0.0982117504700818|0.744243648811489|1.33926075637893|-1.53003541058695|0|0|0|0|0|-0.410884523928188|0.760734485199987|0.0549513672249569|0.757121968128196
1994|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.398832883944381|0.779030886391099|0.964389217302122|-2.08337526383553|-0.300114952487508|0.83457703058892|1.16638189184976|-2.01940084013754|0|0|NA|0|0|-0.28236727663339|0.843807466501224|-0.209224473328262|0.846276142880078
1995|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.411125562544587|0.78262468455295|0.91693414569147|-2.03059829568274|-0.0458082546993785|0.824147126423197|1.35540423255417|-1.88253530571596|0|0|0|0|0|-0.398832883944381|0.779030886391099|-0.300114952487508|0.83457703058892
1998|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.410471131196648|0.763877362443709|0.896032123922679|-2.0433361710355|-0.278349800524737|0.83948377084734|1.19597012977634|-2.06567428267109|0|0|0|0|0|-0.326703375457673|0.835432493288558|-0.143201398656879|0.79838582683265
1999|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.42830498963263|0.788646980072741|0.938882727040169|-2.06234499265491|-0.027327463799254|0.782850791950439|1.30732836252166|-1.71133234123217|0|0|0|0|0|-0.410471131196648|0.763877362443709|-0.278349800524737|0.83948377084734
2000|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.409171226033376|0.788968295438896|0.934059265136039|-2.10423038938071|0.0498403090776552|0.767153406491006|1.33702534486707|-1.60597716270968|0|0|0|0|0|-0.42830498963263|0.788646980072741|-0.027327463799254|0.782850791950439
2001|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.414300321757049|0.787870149728276|0.94966388235735|-2.08902906430383|0.0923000128630209|0.740500803620182|1.36138466029521|-1.54237152356879|0|0|0|0|0|-0.409171226033376|0.788968295438896|0.0498403090776552|0.767153406491006
2002|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.409208957109197|0.778735506445585|0.894405305533798|-2.10903646844612|0.184237067350212|0.720755363949887|1.39427427959821|-1.36241649071045|0|0|0|0|0|-0.414300321757049|0.787870149728276|0.0923000128630209|0.740500803620182
2003|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.369793062793236|0.836207949795028|1.08457892044077|-2.15490490914984|0.135716271070255|0.794515907812391|1.5043302548916|-1.59305935653235|0|0|0|0|0|-0.409208957109197|0.778735506445585|0.184237067350212|0.720755363949887
2004|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.404468129694691|0.760754164372665|0.896922159884748|-2.0361437387454|0.0421356771390676|0.738283577606708|1.30633970994066|-1.60094367531413|0|0|0|0|0|-0.369793062793236|0.836207949795028|0.135716271070255|0.794515907812391
2005|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.405155513694283|0.797386037990737|0.975219122258098|-2.13690774770545|0.205155139007645|0.719733034804059|1.4416429260771|-1.37484809262101|0|0|0|0|0|-0.404468129694691|0.760754164372665|0.0421356771390676|0.738283577606708
2006|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.403189100021363|0.779632799240294|0.914303055821163|-2.07551692622017|0.177291694327899|0.732801669332844|1.39956947002147|-1.48924985663483|0|0|0|0|0|-0.405155513694283|0.797386037990737|0.205155139007645|0.719733034804059
2007|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.424761088349925|0.787176375132164|0.934078986362569|-2.10559397433772|0.172152891195191|0.757303768253553|1.44805748135473|-1.44228672711097|0|0|0|0|0|-0.403189100021363|0.779632799240294|0.177291694327899|0.732801669332844
2008|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.426478021455403|0.795680059646819|0.941683818185316|-2.09405862156444|0.23582747176394|0.73653157999342|1.47254951721482|-1.39389655456125|0|0|0|0|0|-0.424761088349925|0.787176375132164|0.172152891195191|0.757303768253553
2009|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.417658928280065|0.786965542622369|0.928036677734143|-2.11076401228968|0.157529905725689|0.739472896799322|1.41184224405598|-1.49459897883211|0|0|0|0|0|-0.426478021455403|0.795680059646819|0.23582747176394|0.73653157999342
2010|413|"Rebels"|"intra"|"Ethiopia"|0|0|0|3|-0.409461784247048|0.797538898953568|0.969052754033307|-2.16104892284598|0.109968768501833|0.7371812102079|1.36168966274844|-1.49055183899093|0|0|0|0|0|-0.417658928280065|0.786965542622369|0.157529905725689|0.739472896799322
